session_id,timestamp,sample_interval_sec,workflow_block_id,workflow_phase,experiment_type,quality_constraint,experiment_running_flag,monitoring_required_flag,user_interacting_flag,seconds_since_last_ui_interaction,live_view_enabled_flag,continuous_acquisition_display_flag,tile_scan_enabled_flag,tile_count_x,tile_count_y,tile_overlap_pct,planned_scan_area_mm2,preview_resolution_pct,camera_light_usage_index_pct,perf_cpu_pct,perf_gpu_usage_pct,perf_gpu_power_w,perf_disk_write_mb_s,perf_incoming_data_mb_s,processing_items_in_flight,estimated_system_power_w,estimated_energy_wh_interval
Z6G4_S15_001,2026-04-03 18:04:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2085,True,True,True,7,8,17.71,280.82,88.77,68.78,15.635,36.561,43.857,22.519,17.909,0.0,245.442,1.02267
Z6G4_S15_001,2026-04-03 18:04:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2100,True,True,True,6,8,17.95,333.12,77.68,69.62,15.903,41.971,50.986,23.237,19.976,1.709,234.791,0.9783
Z6G4_S15_001,2026-04-03 18:05:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2115,True,True,True,7,7,17.03,283.91,82.3,69.1,13.04,32.803,41.575,23.666,20.058,0.504,237.575,0.9899
Z6G4_S15_001,2026-04-03 18:05:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2130,True,True,True,5,8,17.63,322.27,84.35,66.15,14.209,37.924,50.081,21.423,23.004,0.823,238.38,0.99325
Z6G4_S15_001,2026-04-03 18:05:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2145,True,True,True,6,9,16.92,290.66,80.45,70.22,14.992,41.65,53.677,22.854,18.504,1.364,243.396,1.01415
Z6G4_S15_001,2026-04-03 18:05:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2160,True,True,True,6,7,17.44,311.38,82.83,68.56,11.855,32.133,42.002,22.258,19.836,0.677,230.807,0.9617
Z6G4_S15_001,2026-04-03 18:06:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2175,True,True,True,6,8,17.85,329.44,82.04,72.9,16.674,39.789,45.923,24.503,17.836,1.46,234.106,0.97544
Z6G4_S15_001,2026-04-03 18:06:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2190,True,True,True,6,7,18.45,305.74,77.0,61.05,12.989,33.931,42.932,23.26,19.719,0.52,236.528,0.98553
Z6G4_S15_001,2026-04-03 18:06:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2205,True,True,True,7,7,15.33,277.97,82.98,72.12,13.991,42.739,47.715,21.386,19.568,1.086,229.342,0.95559
Z6G4_S15_001,2026-04-03 18:06:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2220,True,True,True,6,7,17.35,312.48,81.47,66.24,13.276,36.057,44.318,19.855,21.547,0.907,229.278,0.95532
Z6G4_S15_001,2026-04-03 18:07:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2235,True,True,True,5,8,16.5,309.19,80.63,62.88,15.472,39.442,48.783,23.529,21.411,0.446,248.341,1.03475
Z6G4_S15_001,2026-04-03 18:07:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2250,True,True,True,6,6,17.25,317.33,79.54,68.86,13.047,39.142,48.625,23.675,19.161,1.024,230.112,0.9588
Z6G4_S15_001,2026-04-03 18:07:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2265,True,True,True,8,6,16.8,284.12,79.82,64.51,12.884,34.648,44.842,22.889,20.935,0.916,240.285,1.00119
Z6G4_S15_001,2026-04-03 18:07:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2280,True,True,True,6,6,17.53,311.35,82.29,71.11,11.109,36.522,46.061,24.086,18.462,0.0,248.973,1.03739
Z6G4_S15_001,2026-04-03 18:08:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2295,True,True,True,7,7,16.99,314.33,83.35,65.71,15.285,37.864,47.943,22.992,20.953,1.015,243.4,1.01416
Z6G4_S15_001,2026-04-03 18:08:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2310,True,True,True,6,8,15.84,304.66,81.66,69.02,10.706,32.963,43.574,22.941,19.942,0.367,235.163,0.97985
Z6G4_S15_001,2026-04-03 18:08:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2325,True,True,True,5,6,17.12,329.21,81.41,67.76,14.043,40.729,49.438,22.334,19.954,1.33,217.85,0.90771
Z6G4_S15_001,2026-04-03 18:08:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2340,True,True,True,5,7,16.15,330.15,82.89,68.5,15.391,39.158,51.832,25.075,21.873,0.977,250.937,1.04557
Z6G4_S15_001,2026-04-03 18:09:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2355,True,True,True,6,9,17.5,311.75,84.23,70.49,11.671,34.757,41.405,25.073,20.84,0.652,238.763,0.99485
Z6G4_S15_001,2026-04-03 18:09:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2370,True,True,True,6,8,18.62,315.57,81.45,72.56,15.031,35.523,47.68,21.889,17.604,1.297,232.709,0.96962
Z6G4_S15_001,2026-04-03 18:09:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2385,True,True,True,5,7,18.25,311.76,89.17,69.8,15.641,41.743,51.618,26.299,19.225,1.391,241.194,1.00498
Z6G4_S15_001,2026-04-03 18:09:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2400,True,True,True,6,8,16.64,296.79,81.86,64.74,13.414,36.758,44.076,24.681,18.655,0.0,223.474,0.93114
Z6G4_S15_001,2026-04-03 18:10:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2415,True,True,True,5,9,17.44,319.2,81.2,64.9,16.893,39.493,43.564,24.192,20.788,0.771,251.851,1.04938
Z6G4_S15_001,2026-04-03 18:10:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2430,True,True,True,6,7,16.49,324.12,87.88,74.51,16.532,31.528,36.223,25.89,23.235,1.121,237.05,0.98771
Z6G4_S15_001,2026-04-03 18:10:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2445,True,True,True,7,6,19.45,324.49,84.84,69.42,15.308,41.021,47.63,22.471,19.916,0.909,228.956,0.95398
Z6G4_S15_001,2026-04-03 18:10:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2460,True,True,True,7,6,18.97,322.89,82.09,71.41,17.382,38.729,47.988,27.249,21.569,0.58,247.68,1.032
Z6G4_S15_001,2026-04-03 18:11:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2475,True,True,True,6,8,17.53,346.16,82.49,73.1,15.8,36.174,48.21,23.11,20.051,0.398,248.444,1.03518
Z6G4_S15_001,2026-04-03 18:11:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2490,True,True,True,5,7,16.37,306.2,83.52,67.26,15.368,32.972,44.682,22.61,21.401,0.975,239.139,0.99641
Z6G4_S15_001,2026-04-03 18:11:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2505,True,True,True,5,7,17.98,298.79,82.26,68.61,14.1,37.369,47.028,21.934,19.317,1.293,239.774,0.99906
Z6G4_S15_001,2026-04-03 18:11:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2520,True,True,True,5,7,16.18,300.79,81.1,67.75,13.67,37.302,50.331,19.82,21.521,0.893,231.902,0.96626
Z6G4_S15_001,2026-04-03 18:12:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2535,True,True,True,5,8,16.09,336.03,82.08,62.53,13.122,37.81,46.722,20.806,20.803,1.229,244.701,1.01959
Z6G4_S15_001,2026-04-03 18:12:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2550,True,True,True,7,8,17.62,313.3,82.82,66.66,16.951,33.591,40.903,23.563,20.936,1.163,247.877,1.03282
Z6G4_S15_001,2026-04-03 18:12:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2565,True,True,True,6,7,16.33,311.84,86.87,70.22,13.032,36.663,40.364,23.385,22.91,0.425,227.669,0.94862
Z6G4_S15_001,2026-04-03 18:12:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2580,True,True,True,7,7,17.48,347.21,81.07,69.05,15.891,33.497,43.818,26.01,17.984,0.368,232.323,0.96801
Z6G4_S15_001,2026-04-03 18:13:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2595,True,True,True,6,7,18.05,319.9,81.94,69.77,15.439,36.875,44.169,27.563,19.68,1.447,233.109,0.97129
Z6G4_S15_001,2026-04-03 18:13:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2610,True,True,True,6,6,17.48,320.79,81.88,67.52,18.58,36.885,43.8,25.435,21.632,1.465,251.044,1.04602
Z6G4_S15_001,2026-04-03 18:13:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2625,True,True,True,4,6,16.2,286.47,82.2,71.17,14.103,39.612,48.864,25.284,22.784,1.946,239.484,0.99785
Z6G4_S15_001,2026-04-03 18:13:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2640,True,True,True,7,6,17.31,319.09,79.58,64.39,14.534,40.571,47.139,26.952,19.323,0.473,238.283,0.99284
Z6G4_S15_001,2026-04-03 18:14:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2655,True,True,True,6,8,16.98,294.61,85.82,68.21,14.079,40.124,52.226,23.713,19.739,0.898,233.559,0.97316
Z6G4_S15_001,2026-04-03 18:14:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2670,True,True,True,7,7,17.37,308.39,85.83,69.55,14.648,37.586,48.64,24.13,22.164,0.806,245.616,1.0234
Z6G4_S15_001,2026-04-03 18:14:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2685,True,True,True,7,6,18.55,335.1,85.76,69.79,18.049,35.881,41.097,23.591,22.747,0.466,230.371,0.95988
Z6G4_S15_001,2026-04-03 18:14:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2700,True,True,True,5,7,16.65,297.02,82.62,66.65,14.696,38.395,47.701,25.101,20.06,0.48,238.825,0.9951
Z6G4_S15_001,2026-04-03 18:15:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2715,True,True,True,6,9,18.04,333.83,80.98,68.11,14.535,37.371,47.301,23.684,25.3,0.719,248.182,1.03409
Z6G4_S15_001,2026-04-03 18:15:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2730,True,True,True,7,7,16.71,307.15,80.55,65.65,11.883,38.303,46.256,22.839,21.081,1.081,233.724,0.97385
Z6G4_S15_001,2026-04-03 18:15:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2745,True,True,True,8,7,16.14,309.05,80.25,77.47,13.639,36.725,41.982,24.5,18.621,1.267,222.699,0.92791
Z6G4_S15_001,2026-04-03 18:15:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2760,True,True,True,6,7,16.95,332.48,88.52,70.99,13.689,37.735,45.14,25.744,21.485,0.269,248.007,1.03336
Z6G4_S15_001,2026-04-03 18:16:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2775,True,True,True,6,8,17.44,322.15,80.09,69.48,15.385,36.207,47.192,23.33,20.488,0.313,240.627,1.00261
Z6G4_S15_001,2026-04-03 18:16:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2790,True,True,True,5,7,18.18,311.85,83.2,67.22,13.219,36.353,44.92,24.804,20.674,0.525,250.737,1.04474
Z6G4_S15_001,2026-04-03 18:16:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2805,True,True,True,6,7,17.18,332.73,87.18,63.63,17.456,37.589,46.183,26.692,16.997,1.226,249.007,1.03753
Z6G4_S15_001,2026-04-03 18:16:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2820,True,True,True,7,6,18.63,322.14,83.69,68.31,15.915,35.692,42.75,23.964,18.195,1.131,221.715,0.92381
Z6G4_S15_001,2026-04-03 18:17:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2835,True,True,True,5,6,18.2,321.22,78.67,68.52,15.54,37.853,43.987,24.152,21.557,1.115,239.841,0.99934
Z6G4_S15_001,2026-04-03 18:17:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2850,True,True,True,5,7,15.92,309.4,83.39,72.56,12.112,37.648,45.629,23.497,20.381,0.887,245.934,1.02473
Z6G4_S15_001,2026-04-03 18:17:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2865,True,True,True,6,7,16.93,327.86,84.61,71.3,13.972,35.809,47.932,22.208,22.828,1.062,233.484,0.97285
Z6G4_S15_001,2026-04-03 18:17:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2880,True,True,True,6,6,17.27,327.61,83.86,74.0,14.376,37.706,43.018,24.1,22.362,0.988,254.762,1.06151
Z6G4_S15_001,2026-04-03 18:18:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2895,True,True,True,6,6,16.16,315.29,81.82,72.38,14.801,34.851,46.228,17.669,20.279,0.987,236.148,0.98395
Z6G4_S15_001,2026-04-03 18:18:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2910,True,True,True,6,7,17.45,296.52,79.81,71.89,17.502,40.18,50.086,23.406,21.155,1.042,248.738,1.03641
Z6G4_S15_001,2026-04-03 18:18:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2925,True,True,True,5,8,16.17,291.91,82.76,70.0,19.04,37.158,46.845,23.413,20.727,0.957,242.612,1.01088
Z6G4_S15_001,2026-04-03 18:18:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2940,True,True,True,6,6,16.9,296.31,90.1,70.2,14.316,39.491,49.147,25.516,18.244,1.114,236.253,0.98439
Z6G4_S15_001,2026-04-03 18:19:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2955,True,True,True,5,8,16.97,312.52,81.5,72.13,12.966,36.409,44.155,21.438,20.372,0.61,226.653,0.94439
Z6G4_S15_001,2026-04-03 18:19:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2970,True,True,True,6,7,16.93,336.06,82.28,62.31,17.449,39.772,48.986,18.525,20.764,1.257,241.032,1.0043
Z6G4_S15_001,2026-04-03 18:19:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,2985,True,True,True,6,8,17.59,331.06,80.8,65.29,15.223,38.832,48.741,25.85,20.452,0.831,233.824,0.97427
Z6G4_S15_001,2026-04-03 18:19:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3000,True,True,True,6,9,17.67,321.8,83.52,66.17,16.005,36.103,41.442,25.714,21.483,0.513,234.522,0.97718
Z6G4_S15_001,2026-04-03 18:20:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3015,True,True,True,7,9,17.47,317.06,82.73,64.89,15.885,34.473,44.112,21.569,18.37,0.889,237.226,0.98844
Z6G4_S15_001,2026-04-03 18:20:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3030,True,True,True,6,7,17.7,304.21,77.96,63.48,15.395,39.256,45.513,23.971,19.451,1.187,241.235,1.00515
Z6G4_S15_001,2026-04-03 18:20:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3045,True,True,True,6,7,17.53,305.93,79.19,66.17,12.967,40.673,48.751,27.987,20.386,1.136,228.175,0.95073
Z6G4_S15_001,2026-04-03 18:20:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3060,True,True,True,5,7,17.98,290.93,82.85,70.61,13.552,35.695,44.794,18.071,19.678,1.554,217.977,0.90824
Z6G4_S15_001,2026-04-03 18:21:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3075,True,True,True,5,7,16.21,302.27,82.08,71.75,13.81,37.261,44.068,23.351,21.481,0.942,232.928,0.97053
Z6G4_S15_001,2026-04-03 18:21:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3090,True,True,True,5,8,15.53,325.48,84.58,65.63,14.283,35.985,47.988,27.017,19.26,0.316,242.867,1.01194
Z6G4_S15_001,2026-04-03 18:21:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3105,True,True,True,5,9,18.19,314.33,87.7,71.17,14.4,37.92,45.823,21.393,23.438,1.539,238.395,0.99331
Z6G4_S15_001,2026-04-03 18:21:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3120,True,True,True,7,7,15.61,328.95,85.73,73.22,16.446,38.345,44.432,24.427,19.85,1.11,232.812,0.97005
Z6G4_S15_001,2026-04-03 18:22:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3135,True,True,True,6,7,19.45,313.07,83.56,73.62,16.151,32.47,39.415,25.279,19.67,1.476,251.981,1.04992
Z6G4_S15_001,2026-04-03 18:22:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3150,True,True,True,6,7,16.36,328.36,86.16,72.01,15.961,37.087,48.93,23.346,22.231,0.837,225.904,0.94126
Z6G4_S15_001,2026-04-03 18:22:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3165,True,True,True,6,6,18.31,309.5,81.06,65.48,15.35,40.823,51.539,22.416,23.018,0.755,229.941,0.95809
Z6G4_S15_001,2026-04-03 18:22:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3180,True,True,True,6,7,16.57,295.45,79.33,71.37,17.928,41.954,51.231,22.21,18.574,1.202,232.52,0.96883
Z6G4_S15_001,2026-04-03 18:23:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3195,True,True,True,6,9,17.99,320.65,79.05,70.67,17.815,42.818,51.5,20.012,20.905,1.197,235.26,0.98025
Z6G4_S15_001,2026-04-03 18:23:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3210,True,True,True,6,8,16.1,305.8,77.23,73.46,16.404,32.217,40.477,22.797,18.575,1.315,241.003,1.00418
Z6G4_S15_001,2026-04-03 18:23:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3225,True,True,True,5,7,17.49,325.05,77.4,65.7,15.065,41.165,50.798,23.853,20.804,0.859,243.829,1.01595
Z6G4_S15_001,2026-04-03 18:23:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3240,True,True,True,5,6,18.04,358.21,76.58,67.72,15.483,37.833,49.408,26.32,18.574,1.514,249.247,1.03853
Z6G4_S15_001,2026-04-03 18:24:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3255,True,True,True,6,7,15.55,301.16,85.29,73.9,15.542,40.321,49.216,25.153,20.294,1.092,227.468,0.94778
Z6G4_S15_001,2026-04-03 18:24:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3270,True,True,True,7,8,16.45,305.94,83.1,71.26,16.808,34.527,39.798,21.444,18.466,1.527,245.6,1.02333
Z6G4_S15_001,2026-04-03 18:24:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3285,True,True,True,7,7,15.67,313.44,82.05,68.86,11.304,33.787,42.618,24.727,17.159,0.388,242.988,1.01245
Z6G4_S15_001,2026-04-03 18:24:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3300,True,True,True,5,8,17.17,331.93,83.83,67.74,13.971,36.856,42.434,23.772,20.634,0.733,245.793,1.02414
Z6G4_S15_001,2026-04-03 18:25:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3315,True,True,True,6,7,17.33,294.73,79.05,66.8,13.65,40.043,48.569,22.176,21.184,1.079,225.13,0.93804
Z6G4_S15_001,2026-04-03 18:25:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3330,True,True,True,6,8,18.22,326.17,86.19,72.4,17.576,38.751,47.723,23.267,21.986,0.367,238.983,0.99576
Z6G4_S15_001,2026-04-03 18:25:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3345,True,True,True,6,8,18.59,300.58,84.18,68.91,12.625,37.094,47.883,21.42,17.769,1.059,225.968,0.94153
Z6G4_S15_001,2026-04-03 18:25:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3360,True,True,True,7,7,18.98,305.41,86.32,66.84,14.477,33.065,41.704,22.998,19.566,0.834,235.019,0.97924
Z6G4_S15_001,2026-04-03 18:26:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3375,True,True,True,5,9,17.91,314.45,79.85,69.75,15.901,35.332,40.889,23.852,21.214,1.302,245.119,1.02133
Z6G4_S15_001,2026-04-03 18:26:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3390,True,True,True,6,6,17.44,310.2,82.28,64.73,12.83,39.336,45.703,22.207,20.264,0.528,244.664,1.01943
Z6G4_S15_001,2026-04-03 18:26:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3405,True,True,True,5,7,17.47,336.98,79.94,66.34,14.736,41.013,48.783,26.566,20.385,1.376,240.851,1.00354
Z6G4_S15_001,2026-04-03 18:26:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3420,True,True,True,5,8,20.16,288.25,83.46,65.99,13.241,36.231,45.185,22.01,19.694,1.233,245.598,1.02333
Z6G4_S15_001,2026-04-03 18:27:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3435,True,True,True,6,7,16.34,317.14,78.77,68.1,13.11,36.269,43.103,22.017,19.954,0.0,222.794,0.92831
Z6G4_S15_001,2026-04-03 18:27:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3450,True,True,True,5,9,16.86,300.9,87.72,70.53,15.116,38.715,43.074,22.139,20.898,0.898,253.206,1.05503
Z6G4_S15_001,2026-04-03 18:27:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3465,True,True,True,7,7,17.18,279.48,83.05,70.27,15.496,37.573,47.635,21.192,21.603,0.505,234.102,0.97543
Z6G4_S15_001,2026-04-03 18:27:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3480,True,True,True,7,7,17.3,304.62,88.75,67.5,10.704,35.58,44.063,22.683,21.898,1.293,236.469,0.98529
Z6G4_S15_001,2026-04-03 18:28:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3495,True,True,True,6,6,19.06,321.17,82.14,65.7,15.395,36.779,45.417,25.363,21.735,0.952,242.358,1.00982
Z6G4_S15_001,2026-04-03 18:28:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3510,True,True,True,5,7,16.97,290.87,80.77,72.75,10.526,37.598,44.45,22.8,19.025,1.284,235.085,0.97952
Z6G4_S15_001,2026-04-03 18:28:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3525,True,True,True,6,8,18.13,294.24,82.71,68.17,13.907,35.696,42.66,25.806,19.203,1.358,237.351,0.98896
Z6G4_S15_001,2026-04-03 18:28:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3540,True,True,True,5,7,18.44,340.8,76.79,66.48,13.185,42.648,49.635,21.621,23.918,0.61,226.49,0.94371
Z6G4_S15_001,2026-04-03 18:29:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3555,True,True,True,6,6,17.56,338.83,83.0,67.29,14.921,39.345,50.738,21.932,22.552,0.775,227.889,0.94954
Z6G4_S15_001,2026-04-03 18:29:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3570,True,True,True,7,8,15.54,328.72,81.91,64.13,15.549,33.875,43.296,21.612,21.068,0.639,220.198,0.91749
Z6G4_S15_001,2026-04-03 18:29:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3585,True,True,True,6,7,18.02,346.06,83.25,67.95,16.211,36.363,42.414,26.762,21.878,0.155,235.389,0.98079
Z6G4_S15_001,2026-04-03 18:29:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3600,True,True,True,5,9,18.69,342.01,79.27,69.11,19.086,38.481,51.288,23.022,23.432,0.907,236.678,0.98616
Z6G4_S15_001,2026-04-03 18:30:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3615,True,True,True,6,8,16.62,328.01,84.97,70.41,15.667,38.468,48.46,20.997,19.964,0.87,239.907,0.99961
Z6G4_S15_001,2026-04-03 18:30:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3630,True,True,True,6,8,16.77,324.52,81.02,71.27,14.719,34.558,45.671,26.266,18.971,1.058,234.721,0.97801
Z6G4_S15_001,2026-04-03 18:30:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3645,True,True,True,7,8,17.57,336.89,79.0,66.25,16.494,36.9,41.904,23.463,23.212,1.725,233.273,0.97197
Z6G4_S15_001,2026-04-03 18:30:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3660,True,True,True,7,8,18.6,291.25,79.15,66.2,13.679,35.631,42.725,24.554,19.664,1.388,237.073,0.9878
Z6G4_S15_001,2026-04-03 18:31:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3675,True,True,True,5,5,18.62,316.3,80.83,64.56,17.095,38.609,47.26,23.766,19.483,0.455,239.433,0.99764
Z6G4_S15_001,2026-04-03 18:31:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3690,True,True,True,7,7,17.15,305.36,79.0,67.84,12.266,38.377,45.866,22.488,20.028,0.869,234.286,0.97619
Z6G4_S15_001,2026-04-03 18:31:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3705,True,True,True,6,7,16.9,319.29,89.34,70.0,15.035,34.44,41.291,23.485,21.573,1.16,241.931,1.00805
Z6G4_S15_001,2026-04-03 18:31:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3720,True,True,True,6,7,17.1,297.85,78.35,69.11,15.614,36.949,45.072,21.845,20.332,0.924,231.885,0.96619
Z6G4_S15_001,2026-04-03 18:32:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3735,True,True,True,5,7,17.65,258.27,82.59,71.04,13.925,34.499,46.687,24.85,18.046,0.796,219.676,0.91532
Z6G4_S15_001,2026-04-03 18:32:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3750,True,True,True,7,8,16.33,337.48,82.01,69.08,13.635,37.849,45.551,21.359,22.797,1.604,245.084,1.02118
Z6G4_S15_001,2026-04-03 18:32:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3765,True,True,True,5,6,17.83,309.73,78.94,68.27,14.726,39.408,47.527,19.772,20.488,1.533,236.192,0.98413
Z6G4_S15_001,2026-04-03 18:32:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3780,True,True,True,6,6,17.24,323.58,79.53,63.96,15.95,38.392,46.697,25.676,19.987,1.013,234.302,0.97626
Z6G4_S15_001,2026-04-03 18:33:00,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3795,True,True,True,7,7,18.32,324.87,84.32,62.17,15.698,39.752,47.933,23.836,19.201,0.727,233.44,0.97267
Z6G4_S15_001,2026-04-03 18:33:15,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3810,True,True,True,8,6,16.68,296.67,78.99,66.71,16.274,35.489,45.82,25.962,20.014,1.392,224.758,0.93649
Z6G4_S15_001,2026-04-03 18:33:30,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3825,True,True,True,6,9,16.91,313.47,80.44,65.39,14.094,36.718,47.777,21.542,21.316,1.409,232.547,0.96894
Z6G4_S15_001,2026-04-03 18:33:45,15,10,tile_scan_acquisition,tile_scan,medium,True,False,False,3840,True,True,True,6,7,18.23,308.26,82.09,69.34,16.415,42.227,48.64,23.689,17.835,1.493,237.575,0.9899
